Timestep,Auditory_Position,Visual_Position,Causal_Structure,Boundary_Std,Common_Source_Position,Prob_Common,Noise_Std,Signal_Noise_Std,Initial_Bound_Std,Azimuth_Min,Azimuth_Max,Starting_Position
230,26.853840591490908,27.839941355413416,false,1.0,29.06239576005145,0.3,2.0,0.5,1.0,-30.0,30.0,shared
231,27.5687130777219,27.53412648751307,false,1.0,29.232614190704,0.3,2.0,0.5,1.0,-30.0,30.0,shared
232,24.59853490464079,28.363564166978872,false,1.0,28.41274447715232,0.3,2.0,0.5,1.0,-30.0,30.0,shared
233,28.775041376565845,28.766686981803453,false,1.0,29.980624965490286,0.3,2.0,0.5,1.0,-30.0,30.0,shared
234,29.866855149487737,27.17469663801708,false,1.0,29.957015502543733,0.3,2.0,0.5,1.0,-30.0,30.0,shared
235,29.464235478043225,25.157996163726555,false,1.0,28.3291726176234,0.3,2.0,0.5,1.0,-30.0,30.0,shared
236,24.893718041328146,24.503487511086313,true,1.0,24.8076505093416,0.3,2.0,0.5,1.0,-30.0,30.0,shared
237,24.447923021669762,23.078063298927255,false,1.0,24.504383700607384,0.3,2.0,0.5,1.0,-30.0,30.0,shared
238,21.862005886975165,23.93001652438634,false,1.0,23.403084330825262,0.3,2.0,0.5,1.0,-30.0,30.0,shared
239,22.276169676029344,21.79906029575618,true,1.0,22.363770825462154,0.3,2.0,0.5,1.0,-30.0,30.0,shared
240,25.246262221109095,25.75055067539107,true,1.0,25.17160069655968,0.3,2.0,0.5,1.0,-30.0,30.0,shared
241,24.75762291316361,23.93800296263051,true,1.0,24.514768558020556,0.3,2.0,0.5,1.0,-30.0,30.0,shared
242,22.932162470021787,22.324442621593505,true,1.0,22.776539090897423,0.3,2.0,0.5,1.0,-30.0,30.0,shared
243,19.778373855749223,21.989748534086043,false,1.0,23.630288623718776,0.3,2.0,0.5,1.0,-30.0,30.0,shared
244,18.982782447935712,20.341798778610862,false,1.0,22.055027132667064,0.3,2.0,0.5,1.0,-30.0,30.0,shared
245,23.344610327781453,23.84032150027861,true,1.0,23.554501580414257,0.3,2.0,0.5,1.0,-30.0,30.0,shared
246,17.312496097151257,19.750528807049204,false,1.0,19.332836058801565,0.3,2.0,0.5,1.0,-30.0,30.0,shared
247,22.60200995177085,21.727184992147965,true,1.0,21.959827724098854,0.3,2.0,0.5,1.0,-30.0,30.0,shared
248,18.705458081638334,17.96613155597123,false,1.0,20.281253954629783,0.3,2.0,0.5,1.0,-30.0,30.0,shared
249,19.347510361110146,18.747791499742497,false,1.0,19.924156328915604,0.3,2.0,0.5,1.0,-30.0,30.0,shared
250,16.95421415739421,19.869713987730957,false,1.0,20.58689642468997,0.3,2.0,0.5,1.0,-30.0,30.0,shared
251,14.847481873051901,15.267098480121927,true,1.0,15.11620893772992,0.3,2.0,0.5,1.0,-30.0,30.0,shared
252,14.490049925977095,14.15991727078329,false,1.0,12.977855615750222,0.3,2.0,0.5,1.0,-30.0,30.0,shared
253,12.978389385724341,11.908998905265573,false,1.0,13.95543792962775,0.3,2.0,0.5,1.0,-30.0,30.0,shared
254,15.620347347158635,14.368019896852385,false,1.0,12.268000781389452,0.3,2.0,0.5,1.0,-30.0,30.0,shared
255,9.823623084647208,11.34699183630975,true,1.0,10.437687325976631,0.3,2.0,0.5,1.0,-30.0,30.0,shared
256,12.567302133509118,9.96290031384718,false,1.0,10.024786067047444,0.3,2.0,0.5,1.0,-30.0,30.0,shared
257,8.60372234585402,10.338921565262666,true,1.0,9.510950321037207,0.3,2.0,0.5,1.0,-30.0,30.0,shared
258,8.228161277694742,3.7958898105039593,false,1.0,6.31681567795469,0.3,2.0,0.5,1.0,-30.0,30.0,shared
259,5.162891300298779,12.26203252972581,false,1.0,7.305003086147668,0.3,2.0,0.5,1.0,-30.0,30.0,shared
260,6.85449372059797,6.2502557720726,true,1.0,6.779635261344702,0.3,2.0,0.5,1.0,-30.0,30.0,shared
261,5.313392227943241,4.665172783202779,true,1.0,5.260313633686394,0.3,2.0,0.5,1.0,-30.0,30.0,shared
262,2.032758162661085,3.959182780107673,false,1.0,3.076132451420236,0.3,2.0,0.5,1.0,-30.0,30.0,shared
263,4.82516541421668,5.0639737214838405,true,1.0,4.758131669468392,0.3,2.0,0.5,1.0,-30.0,30.0,shared
264,5.956933260607247,5.63749961387228,false,1.0,6.538949075550775,0.3,2.0,0.5,1.0,-30.0,30.0,shared
265,12.591917944596096,6.723566303473671,false,1.0,8.671673435164543,0.3,2.0,0.5,1.0,-30.0,30.0,shared
266,12.487104755319832,8.388521433805701,false,1.0,10.325219171968374,0.3,2.0,0.5,1.0,-30.0,30.0,shared
267,13.020744824209576,6.5388106707023415,false,1.0,9.37287273811016,0.3,2.0,0.5,1.0,-30.0,30.0,shared
268,8.958008227245015,5.773799389775994,false,1.0,6.8888915581960894,0.3,2.0,0.5,1.0,-30.0,30.0,shared
269,5.0734695592251144,5.465821632543051,true,1.0,5.044019917598487,0.3,2.0,0.5,1.0,-30.0,30.0,shared
270,6.875899642779761,8.096791444460731,false,1.0,6.812323742162834,0.3,2.0,0.5,1.0,-30.0,30.0,shared
271,10.367110307606078,8.443531473498268,false,1.0,9.03844809807362,0.3,2.0,0.5,1.0,-30.0,30.0,shared
272,10.211592255492125,10.932990990182745,true,1.0,10.114200893783556,0.3,2.0,0.5,1.0,-30.0,30.0,shared
273,8.64637946523745,6.126511555886734,false,1.0,8.724063918988579,0.3,2.0,0.5,1.0,-30.0,30.0,shared
274,8.817876297438877,8.894936524129811,true,1.0,8.957438768947842,0.3,2.0,0.5,1.0,-30.0,30.0,shared
275,7.5618402206601765,4.710191637104315,false,1.0,6.863603751898056,0.3,2.0,0.5,1.0,-30.0,30.0,shared
276,5.72777951268137,6.9638023835558025,true,1.0,6.386814406691885,0.3,2.0,0.5,1.0,-30.0,30.0,shared
277,6.293477808920118,4.6996489619755195,false,1.0,5.233381712749114,0.3,2.0,0.5,1.0,-30.0,30.0,shared
278,10.760032196963923,4.0738941031165155,false,1.0,4.705340066920563,0.3,2.0,0.5,1.0,-30.0,30.0,shared
279,9.224239345521946,5.179175491944694,false,1.0,4.477390372448295,0.3,2.0,0.5,1.0,-30.0,30.0,shared
280,2.621806668771918,-0.9279087725541976,false,1.0,-0.015734048086160968,0.3,2.0,0.5,1.0,-30.0,30.0,shared
281,-1.2510581631064919,0.09845481706468867,false,1.0,0.17929448410286292,0.3,2.0,0.5,1.0,-30.0,30.0,shared
282,0.005198980567288736,0.12164175826278001,true,1.0,0.9339638018320868,0.3,2.0,0.5,1.0,-30.0,30.0,shared
283,-1.5621536433403271,2.8015538770724926,false,1.0,-1.1783207298024667,0.3,2.0,0.5,1.0,-30.0,30.0,shared
284,-5.181120838514287,-0.4537630148002946,false,1.0,-2.2770525537214,0.3,2.0,0.5,1.0,-30.0,30.0,shared
285,-3.3262224788607364,-1.0764316557622207,false,1.0,-3.297446681967436,0.3,2.0,0.5,1.0,-30.0,30.0,shared
286,-4.9676271399227465,-3.6698591144252344,false,1.0,-3.5965163615884745,0.3,2.0,0.5,1.0,-30.0,30.0,shared
287,-3.862435051699269,-5.590939792394932,true,1.0,-4.474546361472484,0.3,2.0,0.5,1.0,-30.0,30.0,shared
288,-4.361643040103134,-0.16600087300929744,false,1.0,-2.3950301648383916,0.3,2.0,0.5,1.0,-30.0,30.0,shared
289,-0.06796586766938773,-1.3020259980131696,false,1.0,-1.7093430492417294,0.3,2.0,0.5,1.0,-30.0,30.0,shared
290,3.2919811682338542,-0.00029613027994945806,false,1.0,2.147511811380121,0.3,2.0,0.5,1.0,-30.0,30.0,shared
291,1.174612698252066,-0.9370825670401024,false,1.0,0.21883513239384467,0.3,2.0,0.5,1.0,-30.0,30.0,shared
292,5.857140663929766,2.1974637628670113,false,1.0,5.138683531397461,0.3,2.0,0.5,1.0,-30.0,30.0,shared
293,8.18629063952113,8.04294193889258,false,1.0,6.107011254198038,0.3,2.0,0.5,1.0,-30.0,30.0,shared
294,5.035575623022881,6.497926298857436,false,1.0,5.234076452879391,0.3,2.0,0.5,1.0,-30.0,30.0,shared
295,3.475415207087623,8.59429944195999,false,1.0,3.5418766600217957,0.3,2.0,0.5,1.0,-30.0,30.0,shared
296,3.792954828663238,7.612175313612673,false,1.0,3.1287177852947563,0.3,2.0,0.5,1.0,-30.0,30.0,shared
297,5.373309599025421,4.709965199267156,true,1.0,5.530695110450056,0.3,2.0,0.5,1.0,-30.0,30.0,shared
298,4.358067933623889,3.5654899457741105,false,1.0,4.339451572323755,0.3,2.0,0.5,1.0,-30.0,30.0,shared
299,2.73700508927203,2.077401358377036,true,1.0,2.7476320676545622,0.3,2.0,0.5,1.0,-30.0,30.0,shared
300,0.6978738919420182,2.6519490770398284,false,1.0,2.8080630755338576,0.3,2.0,0.5,1.0,-30.0,30.0,shared
301,4.32740017121866,4.737290037613492,true,1.0,5.246490068441005,0.3,2.0,0.5,1.0,-30.0,30.0,shared
302,5.253454610096958,0.9363697525351923,false,1.0,4.042334205556292,0.3,2.0,0.5,1.0,-30.0,30.0,shared
303,-0.5253608426524232,8.438224093921455,false,1.0,4.007545304341878,0.3,2.0,0.5,1.0,-30.0,30.0,shared
304,3.298361765501661,-0.5699603285843746,false,1.0,1.5118861782975603,0.3,2.0,0.5,1.0,-30.0,30.0,shared
305,-0.2111342017219653,0.17966252581414274,true,1.0,0.29186158168680776,0.3,2.0,0.5,1.0,-30.0,30.0,shared
306,-2.697408149174742,2.42104888398144,false,1.0,1.954105222617006,0.3,2.0,0.5,1.0,-30.0,30.0,shared
307,1.09808154123321,2.2418774156080206,false,1.0,3.1971838879786922,0.3,2.0,0.5,1.0,-30.0,30.0,shared
308,5.367662543408116,4.504554158768248,false,1.0,4.724531326798421,0.3,2.0,0.5,1.0,-30.0,30.0,shared
309,7.532466728422688,7.681492793170298,true,1.0,7.480840300635101,0.3,2.0,0.5,1.0,-30.0,30.0,shared
310,4.646892845289645,7.2764708059829,false,1.0,7.728957437883922,0.3,2.0,0.5,1.0,-30.0,30.0,shared
311,3.7750038542350612,8.001038974020766,false,1.0,4.829792678487468,0.3,2.0,0.5,1.0,-30.0,30.0,shared
312,2.1538823669618687,1.50868635585804,false,1.0,2.883658661655067,0.3,2.0,0.5,1.0,-30.0,30.0,shared
313,4.183324256178682,-0.35994128760733873,false,1.0,4.490016640710021,0.3,2.0,0.5,1.0,-30.0,30.0,shared
314,6.621069508751964,3.0361527053186244,false,1.0,5.7611969055896575,0.3,2.0,0.5,1.0,-30.0,30.0,shared
315,2.4573511225976548,12.272613318122042,false,1.0,6.232128306069869,0.3,2.0,0.5,1.0,-30.0,30.0,shared
316,6.459465811955823,6.80777507086174,true,1.0,6.4291776182808125,0.3,2.0,0.5,1.0,-30.0,30.0,shared
317,6.412586781888897,6.00329110156631,true,1.0,6.000629360692843,0.3,2.0,0.5,1.0,-30.0,30.0,shared
318,8.895531616501936,7.4478597329535905,false,1.0,7.454690236840001,0.3,2.0,0.5,1.0,-30.0,30.0,shared
319,3.80813022314624,4.161164885406597,true,1.0,3.806802849202125,0.3,2.0,0.5,1.0,-30.0,30.0,shared
320,5.711122915583706,7.377567978319389,false,1.0,6.4463010534984,0.3,2.0,0.5,1.0,-30.0,30.0,shared
321,7.089224700829877,6.248042507812196,false,1.0,6.669596693030357,0.3,2.0,0.5,1.0,-30.0,30.0,shared
322,5.5255094912907134,4.98918977356482,false,1.0,4.928893228231111,0.3,2.0,0.5,1.0,-30.0,30.0,shared
323,6.739576662849732,1.576150252162913,false,1.0,3.6606828516562353,0.3,2.0,0.5,1.0,-30.0,30.0,shared
324,4.977935840307278,5.363680909667447,false,1.0,5.487190571136182,0.3,2.0,0.5,1.0,-30.0,30.0,shared
325,7.05511699579004,7.035135661634289,false,1.0,4.9064254280290065,0.3,2.0,0.5,1.0,-30.0,30.0,shared
326,7.5602606297909825,7.463237646136114,false,1.0,7.844167655317488,0.3,2.0,0.5,1.0,-30.0,30.0,shared
327,1.0150876755750695,9.621564805987735,false,1.0,4.427849982011923,0.3,2.0,0.5,1.0,-30.0,30.0,shared
328,2.542132943455809,4.039474061931733,false,1.0,3.034696535191112,0.3,2.0,0.5,1.0,-30.0,30.0,shared
329,1.6419548163556223,7.404096466244686,false,1.0,4.898250665631423,0.3,2.0,0.5,1.0,-30.0,30.0,shared
330,0.13250866925693652,3.75507400278451,false,1.0,3.3911358445569495,0.3,2.0,0.5,1.0,-30.0,30.0,shared
331,0.001468092669884541,0.5761317158145659,true,1.0,0.191706543376446,0.3,2.0,0.5,1.0,-30.0,30.0,shared
332,1.4594825940370886,0.9709017709766741,true,1.0,1.603590288670354,0.3,2.0,0.5,1.0,-30.0,30.0,shared
333,4.883497160005461,2.354004797951841,false,1.0,2.904364602548518,0.3,2.0,0.5,1.0,-30.0,30.0,shared
334,5.504631636691895,3.229980662642499,false,1.0,2.0870289654070686,0.3,2.0,0.5,1.0,-30.0,30.0,shared
335,3.00176923110218,1.5525362540197774,false,1.0,5.903659557368387,0.3,2.0,0.5,1.0,-30.0,30.0,shared
336,8.16547023870037,3.334587184016911,false,1.0,6.517298640174469,0.3,2.0,0.5,1.0,-30.0,30.0,shared
337,-0.886057778589845,2.52186682600705,false,1.0,3.6625521568163877,0.3,2.0,0.5,1.0,-30.0,30.0,shared
338,2.740237672397762,3.2020322266601684,true,1.0,3.1991733474528576,0.3,2.0,0.5,1.0,-30.0,30.0,shared
339,0.886947876438066,-2.359238694433749,false,1.0,-0.7881542341728078,0.3,2.0,0.5,1.0,-30.0,30.0,shared
340,-5.0905913458301555,-6.7798147579256955,false,1.0,-4.553784659802922,0.3,2.0,0.5,1.0,-30.0,30.0,shared
341,-2.2317852823610136,-1.6105229488376924,false,1.0,-3.0912983031285384,0.3,2.0,0.5,1.0,-30.0,30.0,shared
342,-3.0964337837133598,-2.395375895862549,true,1.0,-2.572890143205411,0.3,2.0,0.5,1.0,-30.0,30.0,shared
343,-4.5728408160702525,2.019570467583945,false,1.0,-2.23525395752553,0.3,2.0,0.5,1.0,-30.0,30.0,shared
344,-1.14475517511745,-0.16278295601290566,false,1.0,-1.8505858085720153,0.3,2.0,0.5,1.0,-30.0,30.0,shared
345,-0.06834506669090312,0.46771610067878433,false,1.0,-0.5807001138442562,0.3,2.0,0.5,1.0,-30.0,30.0,shared
346,5.570219804157531,3.1459090772007134,false,1.0,3.1017714397699656,0.3,2.0,0.5,1.0,-30.0,30.0,shared
347,1.3533158911228447,1.312276610185224,true,1.0,1.6585609742817173,0.3,2.0,0.5,1.0,-30.0,30.0,shared
348,-0.942546864544912,0.8898731066480107,false,1.0,-0.290502356447748,0.3,2.0,0.5,1.0,-30.0,30.0,shared
349,0.8875822242662879,1.0705793239852797,true,1.0,1.0181676948617755,0.3,2.0,0.5,1.0,-30.0,30.0,shared
350,1.582257990626327,0.9157891207364419,false,1.0,3.5712343703711067,0.3,2.0,0.5,1.0,-30.0,30.0,shared
351,-0.7357151029080246,-3.6113191821066764,false,1.0,-0.25710657347032706,0.3,2.0,0.5,1.0,-30.0,30.0,shared
352,1.0285650484300266,0.3132359294452072,false,1.0,1.1434988806947013,0.3,2.0,0.5,1.0,-30.0,30.0,shared
353,-1.1834800649343844,-2.318173754117673,false,1.0,-1.3350157494182913,0.3,2.0,0.5,1.0,-30.0,30.0,shared
354,-6.106067940327196,-5.298829424275395,false,1.0,-5.565595701128444,0.3,2.0,0.5,1.0,-30.0,30.0,shared
355,-5.867379294895041,-7.3633080766259775,false,1.0,-4.301291911347461,0.3,2.0,0.5,1.0,-30.0,30.0,shared
356,-6.117755541149417,-3.1316512735011988,false,1.0,-2.5300983847723,0.3,2.0,0.5,1.0,-30.0,30.0,shared
357,1.8153801023012355,-0.4981915102205805,false,1.0,1.4668608305420827,0.3,2.0,0.5,1.0,-30.0,30.0,shared
358,2.5530213870159666,0.19120630227305535,false,1.0,0.23249485025540717,0.3,2.0,0.5,1.0,-30.0,30.0,shared
359,0.2697633717979723,0.22340437357415704,true,1.0,0.7036208262700083,0.3,2.0,0.5,1.0,-30.0,30.0,shared
360,1.8870749475434578,2.9585353422098204,false,1.0,1.3502614714181638,0.3,2.0,0.5,1.0,-30.0,30.0,shared
361,-0.7072272194241331,0.9026779677433113,false,1.0,1.4942639880369735,0.3,2.0,0.5,1.0,-30.0,30.0,shared
362,2.9136987831453203,1.2120691809590372,false,1.0,1.4918803667319935,0.3,2.0,0.5,1.0,-30.0,30.0,shared
363,-2.071839900818917,0.1098987305712456,false,1.0,2.4377508602687294,0.3,2.0,0.5,1.0,-30.0,30.0,shared
364,-0.979365444992639,-0.7956401802821106,false,1.0,1.793012441305349,0.3,2.0,0.5,1.0,-30.0,30.0,shared
365,2.8720094050642637,7.365122651768201,false,1.0,3.1923107247704143,0.3,2.0,0.5,1.0,-30.0,30.0,shared
366,4.395430582641538,0.6146959584441378,false,1.0,3.9873669689758247,0.3,2.0,0.5,1.0,-30.0,30.0,shared
367,6.471670912858631,2.1033476078149955,false,1.0,1.1973331907329623,0.3,2.0,0.5,1.0,-30.0,30.0,shared
368,3.1288425831218434,2.771079985921475,true,1.0,3.0765121082944233,0.3,2.0,0.5,1.0,-30.0,30.0,shared
369,4.1117573262195455,1.390097506713527,false,1.0,3.5403138898374626,0.3,2.0,0.5,1.0,-30.0,30.0,shared
370,1.6080235877718345,3.336471976594843,true,1.0,2.6858442475497797,0.3,2.0,0.5,1.0,-30.0,30.0,shared
371,0.8481382406412381,3.8016955104835612,false,1.0,3.2820580426421073,0.3,2.0,0.5,1.0,-30.0,30.0,shared
372,4.064142232431366,4.110851912119013,true,1.0,4.334058873806385,0.3,2.0,0.5,1.0,-30.0,30.0,shared
373,1.7583818021634727,3.3094019095538103,false,1.0,2.120749895716346,0.3,2.0,0.5,1.0,-30.0,30.0,shared
374,1.2326733770648426,2.1245706091033507,true,1.0,1.8569913688237587,0.3,2.0,0.5,1.0,-30.0,30.0,shared
375,2.0413792051809754,2.4616117447155528,false,1.0,0.7287037127728069,0.3,2.0,0.5,1.0,-30.0,30.0,shared
376,1.9678606766165434,3.086552238509209,false,1.0,3.4482869992361955,0.3,2.0,0.5,1.0,-30.0,30.0,shared
377,2.068762399813157,4.023837509495136,false,1.0,-0.31993220383707266,0.3,2.0,0.5,1.0,-30.0,30.0,shared
378,-4.087540827191643,-3.6750071185770006,false,1.0,-2.6165062001604578,0.3,2.0,0.5,1.0,-30.0,30.0,shared
379,-1.6424909961991383,1.3767766304947278,false,1.0,-1.09202664759713,0.3,2.0,0.5,1.0,-30.0,30.0,shared
380,0.4824048505007562,0.35190781604724414,true,1.0,0.2866964432765815,0.3,2.0,0.5,1.0,-30.0,30.0,shared
381,-2.1655333964940264,-2.450563764771867,false,1.0,-2.111458097054883,0.3,2.0,0.5,1.0,-30.0,30.0,shared
382,-0.22832364146176043,-0.6360062294559512,true,1.0,-0.5685504686324232,0.3,2.0,0.5,1.0,-30.0,30.0,shared
383,-2.5963811058996678,-0.08703720471805027,false,1.0,0.05100767899933967,0.3,2.0,0.5,1.0,-30.0,30.0,shared
384,-0.3957883004851782,0.088923778424019,true,1.0,-0.45991774465879687,0.3,2.0,0.5,1.0,-30.0,30.0,shared
385,0.0762500550987738,1.1406477486368076,false,1.0,-0.4508203744098885,0.3,2.0,0.5,1.0,-30.0,30.0,shared
386,-1.0512098543351003,-0.16072837513944316,true,1.0,-0.9702157463696421,0.3,2.0,0.5,1.0,-30.0,30.0,shared
387,-1.2403163497968723,-2.064295196700062,false,1.0,-1.069805634070127,0.3,2.0,0.5,1.0,-30.0,30.0,shared
388,0.01759142328088692,-1.8727338412040773,true,1.0,-1.085198867800481,0.3,2.0,0.5,1.0,-30.0,30.0,shared
389,4.360595502519377,0.5072457001919707,false,1.0,-0.3112660845691544,0.3,2.0,0.5,1.0,-30.0,30.0,shared
390,-3.0001136090161564,-2.2391964068694747,false,1.0,-4.055667281315801,0.3,2.0,0.5,1.0,-30.0,30.0,shared
391,-8.613711128208033,-5.559979753693184,false,1.0,-8.154582231832201,0.3,2.0,0.5,1.0,-30.0,30.0,shared
392,-10.810185463669573,-7.190357714471155,false,1.0,-9.714425228446752,0.3,2.0,0.5,1.0,-30.0,30.0,shared
393,-10.671816964702629,-11.332323800275034,true,1.0,-11.318710378377347,0.3,2.0,0.5,1.0,-30.0,30.0,shared
394,-11.556093246854068,-8.782965659993316,false,1.0,-10.008531001342456,0.3,2.0,0.5,1.0,-30.0,30.0,shared
395,-9.133334608994302,-8.925510794001855,true,1.0,-8.735790834252382,0.3,2.0,0.5,1.0,-30.0,30.0,shared
396,-7.130609492572189,-10.113791676733278,false,1.0,-6.461666383370922,0.3,2.0,0.5,1.0,-30.0,30.0,shared
397,-9.899426493429074,-3.8621025648027736,false,1.0,-6.238939586193511,0.3,2.0,0.5,1.0,-30.0,30.0,shared
398,-7.292906690383237,-9.442482891018999,false,1.0,-12.608963191358052,0.3,2.0,0.5,1.0,-30.0,30.0,shared
399,-11.792487173152223,-11.181286312099463,true,1.0,-12.007150459863336,0.3,2.0,0.5,1.0,-30.0,30.0,shared
400,-8.755258236870265,-20.3472811399478,false,1.0,-12.666559755378671,0.3,2.0,0.5,1.0,-30.0,30.0,shared
401,-9.49814964849272,-11.953590301219064,false,1.0,-9.012670724682526,0.3,2.0,0.5,1.0,-30.0,30.0,shared
402,-8.074588772671294,-7.751565889767319,false,1.0,-8.009862691803555,0.3,2.0,0.5,1.0,-30.0,30.0,shared
403,-5.56622407296921,-6.381493932120595,false,1.0,-6.200935446908625,0.3,2.0,0.5,1.0,-30.0,30.0,shared
404,-4.318086839227488,-3.6360230162825986,true,1.0,-3.7497803758895314,0.3,2.0,0.5,1.0,-30.0,30.0,shared
405,-0.22497674215250357,-3.903312183196341,false,1.0,-4.886522327803564,0.3,2.0,0.5,1.0,-30.0,30.0,shared
406,-4.164138118957681,-4.345841604123827,false,1.0,-7.222955382329811,0.3,2.0,0.5,1.0,-30.0,30.0,shared
407,-8.16024943277689,-12.19957612802605,false,1.0,-10.216861896474567,0.3,2.0,0.5,1.0,-30.0,30.0,shared
408,-13.19471323257181,-11.471059212616007,false,1.0,-11.416150771646846,0.3,2.0,0.5,1.0,-30.0,30.0,shared
409,-4.751109020208199,-8.630268020390414,false,1.0,-9.541624755642944,0.3,2.0,0.5,1.0,-30.0,30.0,shared
410,-10.586826565870505,-12.272152400619298,false,1.0,-11.590283590273025,0.3,2.0,0.5,1.0,-30.0,30.0,shared
411,-15.518001005397386,-14.661676209906569,false,1.0,-14.224185166378266,0.3,2.0,0.5,1.0,-30.0,30.0,shared
412,-15.408155522306206,-15.749308556598434,false,1.0,-15.216244516377701,0.3,2.0,0.5,1.0,-30.0,30.0,shared
413,-15.189074323903187,-22.566038248155373,false,1.0,-17.21955727988133,0.3,2.0,0.5,1.0,-30.0,30.0,shared
414,-20.593353535531183,-17.11882941221205,false,1.0,-18.381403608463476,0.3,2.0,0.5,1.0,-30.0,30.0,shared
415,-17.99900850016401,-15.996333186136138,false,1.0,-20.325676024186464,0.3,2.0,0.5,1.0,-30.0,30.0,shared
416,-21.866604662368378,-19.77884322681009,false,1.0,-22.59977819582465,0.3,2.0,0.5,1.0,-30.0,30.0,shared
417,-20.535967587410624,-20.284467052797762,true,1.0,-20.92984534844213,0.3,2.0,0.5,1.0,-30.0,30.0,shared
418,-19.12236732370461,-20.16829720512306,false,1.0,-21.893028307259478,0.3,2.0,0.5,1.0,-30.0,30.0,shared
419,-24.25951215634457,-19.046965533879796,false,1.0,-22.27014206040839,0.3,2.0,0.5,1.0,-30.0,30.0,shared
420,-21.445608331180168,-19.374633717919295,false,1.0,-23.805766810268402,0.3,2.0,0.5,1.0,-30.0,30.0,shared
421,-24.174432538350015,-25.566951133909395,false,1.0,-24.901589492526455,0.3,2.0,0.5,1.0,-30.0,30.0,shared
422,-27.090842483349686,-21.329853472723666,false,1.0,-23.645818080061655,0.3,2.0,0.5,1.0,-30.0,30.0,shared
423,-25.711530487084126,-26.011088025874077,false,1.0,-24.004670306466814,0.3,2.0,0.5,1.0,-30.0,30.0,shared
424,-27.235334504820905,-26.718485952106796,false,1.0,-25.51658898006364,0.3,2.0,0.5,1.0,-30.0,30.0,shared
425,-26.644502299755807,-27.506798762744488,true,1.0,-26.91523110196461,0.3,2.0,0.5,1.0,-30.0,30.0,shared
426,-27.120693033792104,-29.824903632933914,false,1.0,-28.266693122533738,0.3,2.0,0.5,1.0,-30.0,30.0,shared
427,-28.24224152198134,-29.040769736150462,true,1.0,-28.131135550294626,0.3,2.0,0.5,1.0,-30.0,30.0,shared
428,-30.257222774346346,-29.1445539032976,true,1.0,-29.700717240971652,0.3,2.0,0.5,1.0,-30.0,30.0,shared
429,-25.976963339447707,-28.61200282831911,false,1.0,-29.185218872910195,0.3,2.0,0.5,1.0,-30.0,30.0,shared
430,-27.03994895064865,-27.38189537962552,true,1.0,-27.406235555864324,0.3,2.0,0.5,1.0,-30.0,30.0,shared
431,-30.595538511906387,-29.447597176959285,true,1.0,-29.646259186204862,0.3,2.0,0.5,1.0,-30.0,30.0,shared
432,-27.267635660102236,-28.27031367587396,true,1.0,-27.583184005063455,0.3,2.0,0.5,1.0,-30.0,30.0,shared
433,-28.28726639069164,-28.585429592846694,true,1.0,-29.20110250690255,0.3,2.0,0.5,1.0,-30.0,30.0,shared
